canonical_entity,canonical_entity_id,source_sheet,source_row,source_record_id,related_is_text,notification_title,title_vernacular
NOTIFICATION,NOTIF-00873,,749,595.,IS 18471,फास्टनर्स – क्रॉस रेस्सेड ड्रिलिंग स्क्रू विथ टैपिंग स्क्रू थ्रेड भाग 3 राइज्ड काउंटरसंक हेड,
NOTIFICATION,NOTIF-00874,,750,596.,IS 18476 : 2023,फास्टनर्स – हेक्सागन वॉशर हेड ड्रिलिंग स्क्रू विथ टैपिंग स्क्रू थ्रेड,
NOTIFICATION,NOTIF-00617,,751,597.,IS 18480,क्रॉस रेस्सेड टैपिंग स्क्रू: भाग 1 पैन हेड,
NOTIFICATION,NOTIF-00618,,752,598.,IS 18480,क्रॉस रेस्सेड टैपिंग स्क्रू भाग 2 काउंटरसंक फ्लैट हेड,
NOTIFICATION,NOTIF-00619,,753,599.,IS 18480,क्रॉस रेस्सेड टैपिंग स्क्रू भाग 3 राइज्ड काउंटरसंक ओवल हेड,
NOTIFICATION,NOTIF-00815,,754,600.,IS 7483 : 2018,पैन हेड स्क्रू विथ टाइप H या टाइप Z क्रॉस रेस्स – उत्पाद ग्रेड A,
NOTIFICATION,NOTIF-00571,,755,601.,IS 7485,काउंटरसंक फ्लैट हेड स्क्रू (सामान्य हेड स्टाइल) विथ टाइप H या टाइप Z क्रॉस रेस्स – उत्पाद ग्रेड A भाग 1 स्टील स्क्रू प्रॉपर्टी क्लास 4.8,
NOTIFICATION,NOTIF-00572,,756,602.,IS 7485,"काउंटरसंक फ्लैट हेड स्क्रू (सामान्य हेड स्टाइल) विथ टाइप H या टाइप Z क्रॉस रेस्स – उत्पाद ग्रेड A भाग 2 स्टील स्क्रू प्रॉपर्टी क्लास 8.8, स्टेनलेस स्टील स्क्रू और नॉन-फेरस मेटल स्क्रू",
NOTIFICATION,NOTIF-00960,,757,603.,IS 7486 : 2018,राइज्ड काउंटरसंक हेड स्क्रू (सामान्य हेड स्टाइल) विथ टाइप H या टाइप Z क्रॉस रेस्स – उत्पाद ग्रेड A,
NOTIFICATION,NOTIF-00738,,758,604.,IS 18507 : 2024,ड्राईवाल स्क्रू – विनिर्देश,
NOTIFICATION,NOTIF-00676,,759,605.,IS 18508 : 2024,चिपबोर्ड स्क्रू – विनिर्देश,
NOTIFICATION,NOTIF-00616,,760,606.,IS 18509 : 2023,क्रॉस-रेस्सेड काउंटरसंक हेड वुड स्क्रू – विनिर्देश,
NOTIFICATION,NOTIF-00314,,761,"घरेलू, व्यावसायिक और समान विद्युत उपकरणों की सुरक्षा",,,
NOTIFICATION,NOTIF-01069,,762,607.,IS 302,सभी विद्युत उपकरण वैक्यूम क्लीनर और जल-संवेदी सफाई उपकरण,"128. घरेलू, व्यावसायिक और समान विद्युत उपकरणों की सुरक्षा (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 4098(E), दिनांक 20 सितंबर 2024 घरेलू, व्यावसायिक और समान विद्युत उपकरणों की सुरक्षा (गुणवत्ता नियंत्रण) आदेश, 2025 S.O. 2232(E), दिनांक 19 मई 2025"
NOTIFICATION,NOTIF-00315,,763,स्पिन एक्सट्रैक्टर्स,,,
NOTIFICATION,NOTIF-00316,,764,"कुकिंग रेंज, हॉब्स, ओवन और समान उपकरण",,,
NOTIFICATION,NOTIF-00317,,765,"इलेक्ट्रिक शेवर, हेयर क्लिपर्स और समान उपकरण",,,
NOTIFICATION,NOTIF-00318,,766,टम्बलर ड्रायर्स,,,
NOTIFICATION,NOTIF-00319,,767,वार्मिंग प्लेट और समान उपकरण,,,
NOTIFICATION,NOTIF-00320,,768,"फ्राइंग पैन, डीप फैट फ्रायर और समान उपकरण",,,
NOTIFICATION,NOTIF-00321,,769,तरल पदार्थ गर्म करने के उपकरण,,,
NOTIFICATION,NOTIF-00322,,770,मसाज उपकरण,,,
NOTIFICATION,NOTIF-00323,,771,"इलेक्ट्रिक फोर्स्ड कन्वेक्शन ओवन, स्टीम कूकर और स्टीम-कन्वेक्शन ओवन",,,
NOTIFICATION,NOTIF-00324,,772,इलेक्ट्रिक हीटिंग टूल्स,,,
NOTIFICATION,NOTIF-00325,,773,इलेक्ट्रिक स्टीम कूकर,,,
NOTIFICATION,NOTIF-00326,,774,कीट नाशक उपकरण,,,
NOTIFICATION,NOTIF-00327,,775,इनडोर उपयोग के लिए इलेक्ट्रिक कॉल बेल और बज़र,,,
NOTIFICATION,NOTIF-00328,,776,इलेक्ट्रिक वॉटर बॉयलर,,,
NOTIFICATION,NOTIF-00329,,777,इलेक्ट्रिक कॉफी मेकर,,,
NOTIFICATION,NOTIF-00330,,778,इलेक्ट्रिक बीन्स स्लाइसर,,,
NOTIFICATION,NOTIF-00331,,779,इलेक्ट्रिक बेरी जूस एक्सट्रैक्टर,,,
NOTIFICATION,NOTIF-00332,,780,इलेक्ट्रिक कैन ओपनर,,,
NOTIFICATION,NOTIF-00333,,781,इलेक्ट्रिक सेंट्रीफ्यूगल जूसर,,,
NOTIFICATION,NOTIF-00334,,782,इलेक्ट्रिक चर्न,,,
NOTIFICATION,NOTIF-00335,,783,इलेक्ट्रिक सिट्रस फ्रूट स्क्वीज़र,,,
NOTIFICATION,NOTIF-00336,,784,इलेक्ट्रिक कॉफी मिल्स (500g हॉपपर क्षमता तक),,,
NOTIFICATION,NOTIF-00337,,785,इलेक्ट्रिक क्रीम व्हिपर,,,
NOTIFICATION,NOTIF-00338,,786,इलेक्ट्रिक एग बीटर,,,
NOTIFICATION,NOTIF-00339,,787,इलेक्ट्रिक फूड प्रोसेसर,,,
NOTIFICATION,NOTIF-00340,,788,इलेक्ट्रिक ग्रेन ग्राइंडर (3l हॉपपर क्षमता तक),,,
NOTIFICATION,NOTIF-00341,,789,इलेक्ट्रिक ग्रेटर्स,,,
NOTIFICATION,NOTIF-00342,,790,"इलेक्ट्रिक आइसक्रीम मशीन, फ्रिज और फ्रीजर उपयोग सहित",,,
NOTIFICATION,NOTIF-00343,,791,इलेक्ट्रिक नाइफ शार्पनर,,,
NOTIFICATION,NOTIF-00344,,792,इलेक्ट्रिक चाकू,,,
NOTIFICATION,NOTIF-00345,,793,इलेक्ट्रिक नूडल मेकर,,,
NOTIFICATION,NOTIF-00346,,794,इलेक्ट्रिक आलू छीलने वाला,,,
NOTIFICATION,NOTIF-00347,,795,इलेक्ट्रिक श्रेडर,,,
NOTIFICATION,NOTIF-00348,,796,इलेक्ट्रिक सीविंग मशीन,,,
NOTIFICATION,NOTIF-00349,,797,स्लाइसिंग मशीन,,,
NOTIFICATION,NOTIF-00350,,798,इलेक्ट्रिक हॉट प्लेट,,,
NOTIFICATION,NOTIF-00351,,799,सिंगल वॉल्ड बेकिंग ओवन,,,
NOTIFICATION,NOTIF-00352,,800,लो स्पीड फूड ग्राइंडिंग मशीन,,,
NOTIFICATION,NOTIF-00353,,801,डिशवॉशर,,,
NOTIFICATION,NOTIF-00354,,802,फ्लोर ट्रीटमेंट मशीन और वेट स्क्रबिंग मशीन,,,
NOTIFICATION,NOTIF-00355,,803,फूड वेस्ट डिस्पोज़र,,,
NOTIFICATION,NOTIF-00356,,804,"कंबल, पैड, कपड़े और समान लचीले हीटिंग उपकरण",,,
NOTIFICATION,NOTIF-00357,,805,त्वचा पर ऑप्टिकल विकिरण एक्सपोज़र के लिए उपकरण,,,
NOTIFICATION,NOTIF-00358,,806,"व्यावसायिक इलेक्ट्रिक कुकिंग रेंज, ओवन, हॉब और हॉब एलिमेंट",,,
NOTIFICATION,NOTIF-00359,,807,व्यावसायिक इलेक्ट्रिक डोनट फ्रायर और डीप फैट फ्रायर,,,
NOTIFICATION,NOTIF-00360,,808,व्यावसायिक इलेक्ट्रिक ग्रिडल और ग्रिडल ग्रिल,,,
